Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2002","2002","6121","Value","3023","Labour force survey","%","6","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2003","2003","6121","Value","3023","Labour force survey","%","5.7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2004","2004","6121","Value","3023","Labour force survey","%","5.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3023","Labour force survey","%","5.3","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2006","2006","6121","Value","3023","Labour force survey","%","4.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2007","2007","6121","Value","3023","Labour force survey","%","4.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2008","2008","6121","Value","3023","Labour force survey","%","4","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2009","2009","6121","Value","3023","Labour force survey","%","4.1","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","4.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","4.3","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","4.1","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","4.4","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","4","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","4","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","4.1","X","Figure from international organizations","Age coverage - minimum age: 16 years old"
